16854 -5 -5 -5 7 -5 16 10 21 7 0 0 0 0 0
16855 -5 -5 -5 11 -5 20 12 26 11 0 0 0 0 0
16856 -5 -5 -5 11 -5 20 12 26 11 0 0 0 0 0
16857 -5 -5 -5 13 -5 24 15 31 13 0 0 0 0 0
16858 -5 -5 -5 13 -5 24 15 31 13 0 0 0 0 0
16859 -5 -5 -5 15 -5 28 18 36 15 0 0 0 0 0
16860 -5 -5 -5 15 -5 28 18 36 15 0 0 0 0 0
16861 -5 -5 -5 17 -5 32 22 41 17 0 0 0 0 0
16862 -5 -5 -5 17 -5 32 22 41 17 0 0 0 0 0
16863 0 0 0 24 -5 36 32 46 23 0 0 0 1 0
16864 0 0 0 27 -5 36 32 46 23 0 0 0 1 0
16865 -5 -5 -5 21 -5 40 29 51 21 0 0 0 0 0
16866 -5 -5 -5 21 -5 40 29 51 21 0 0 0 0 0
16867 0 0 0 0 7 0 0 0 0 0 0 0 0 0
16868 0 0 0 0 7 0 0 0 0 0 0 0 0 0
16869 0 0 0 0 10 0 0 0 0 0 0 0 0 0
16870 0 0 0 0 10 0 0 0 0 0 0 0 0 0
16871 0 0 0 0 13 0 0 0 0 0 0 0 0 0
16872 0 0 0 0 13 0 0 0 0 0 0 0 0 0
16873 0 0 0 0 15 0 0 0 0 0 0 0 0 0
16874 0 0 0 0 15 0 0 0 0 0 0 0 0 0
16875 0 0 0 0 19 0 0 0 0 0 0 0 0 0
16876 0 0 0 0 19 0 0 0 0 0 0 0 0 0
16877 0 0 0 0 30 0 0 0 0 0 0 0 0 0
16878 0 0 0 0 30 0 0 0 0 0 0 0 0 0
16879 0 0 0 0 79 0 0 0 0 0 0 79 0 0
16880 0 0 0 0 36 0 0 0 0 0 0 0 0 0
16881 0 0 0 0 43 0 0 0 0 0 0 0 0 0
16882 0 0 0 0 43 0 0 0 0 0 0 0 0 0
16883 0 0 0 0 50 0 0 0 0 0 0 0 0 0
16884 0 0 0 0 50 0 0 0 0 0 0 0 0 0
16885 0 0 0 0 57 0 0 0 0 0 0 0 0 0
16886 0 0 0 0 57 0 0 0 0 0 0 0 0 0
16887 0 0 0 0 65 0 0 0 0 0 0 0 0 0
16888 0 0 0 0 65 0 0 0 0 0 0 0 0 0
16889 -4 25 21 -4 0 0 0 0 0 -1 24 0 0 0
16890 -4 25 21 -4 0 0 0 0 0 -1 24 0 0 0
16891 -4 39 30 -4 0 0 0 0 0 -1 35 0 0 0
16892 -4 39 30 -4 0 0 0 0 0 -1 35 0 0 0
16893 -4 62 47 -4 0 0 0 0 0 -1 43 0 0 0
16894 -4 62 47 -4 0 0 0 0 0 -1 43 0 0 0
16895 -4 84 66 -4 0 0 0 0 0 -1 55 0 0 0
16896 -4 84 66 -4 0 0 0 0 0 -1 55 0 0 0
16897 -4 95 76 -4 0 0 0 0 0 -1 80 0 0 0
16898 -4 95 76 -4 0 0 0 0 0 -1 80 0 0 0
16899 -4 104 84 -4 0 0 0 0 0 -1 94 0 0 0
16900 -4 104 84 -4 0 0 0 0 0 -1 94 0 0 0
16901 -4 115 94 -4 0 0 0 0 0 -1 110 0 0 0
16902 -4 115 94 -4 0 0 0 0 0 -1 110 0 0 0
16903 -4 129 106 -4 0 0 0 0 0 -1 123 0 0 0
16904 -4 129 106 -4 0 0 0 0 0 -1 123 0 0 0
16905 -4 145 121 -4 0 0 0 0 0 -1 141 0 0 0
16906 -4 145 121 -4 0 0 0 0 0 -1 141 0 0 0
16907 -4 162 130 -4 0 0 0 0 0 -1 157 0 0 0
16908 -4 162 130 -4 0 0 0 0 0 -1 157 0 0 0
16909 -4 179 141 -4 0 0 0 0 0 -1 162 0 0 0
16910 -4 179 141 -4 0 0 0 0 0 -1 162 0 0 0
16911 -2 -2 -2 1 -2 1 1 1 1 0 0 0 0 0
16912 -2 -2 -2 1 -2 1 1 1 1 0 0 0 0 0
16913 -2 -2 -2 1 -2 2 1 3 1 0 0 0 0 0
16914 -2 -2 -2 1 -2 2 1 3 1 0 0 0 0 0
16915 -2 -2 -2 1 -2 3 2 5 1 0 0 0 0 0
16916 -2 -2 -2 1 -2 3 2 5 1 0 0 0 0 0
16917 -2 -2 -2 2 -2 4 3 7 2 0 0 0 0 0
16918 -2 -2 -2 2 -2 4 3 7 2 0 0 0 0 0
16919 -2 -2 -2 3 -2 5 4 9 3 0 0 0 0 0
16920 -2 -2 -2 3 -2 5 4 9 3 0 0 0 0 0
16921 -2 -2 -2 4 -2 6 5 11 4 0 0 0 0 0
16922 -2 -2 -2 4 -2 6 5 11 4 0 0 0 0 0
16923 -2 -2 -2 5 -2 7 6 13 5 0 0 0 0 0
16924 -2 -2 -2 5 -2 7 6 13 5 0 0 0 0 0
16925 -2 -2 -2 6 -2 8 7 15 6 0 0 0 0 0
16926 -2 -2 -2 6 -2 8 7 15 6 0 0 0 0 0
16927 -2 -2 -2 7 -2 9 8 17 7 0 0 0 0 0
16928 -2 -2 -2 7 -2 9 8 17 7 0 0 0 0 0
16929 -2 -2 -2 8 -2 10 9 19 8 0 0 0 0 0
16930 -2 -2 -2 8 -2 10 9 19 8 0 0 0 0 0
16931 -2 -2 -2 9 -2 11 10 21 9 0 0 0 0 0
16932 -2 -2 -2 9 -2 11 10 21 9 0 0 0 0 0
16933 0 0 0 0 0 7 9 8 2 8 0 0 0 0
16934 0 0 0 0 0 7 9 8 2 8 0 0 0 0
16935 7 5 -2 0 0 0 2 1 0 0 7 0 0 0
16936 7 5 -2 0 0 0 2 1 0 0 7 0 0 0
16937 13 9 -2 0 0 0 2 1 0 0 11 0 0 0
16938 13 9 -2 0 0 0 2 1 0 0 11 0 0 0
16939 22 14 -2 0 0 0 2 1 0 0 16 0 0 0
16940 22 14 -2 0 0 0 2 1 0 0 16 0 0 0
16941 30 24 -2 0 0 0 2 1 0 0 24 0 0 0
16942 30 24 -2 0 0 0 2 1 0 0 24 0 0 0
16943 38 30 -2 0 0 0 2 1 0 0 38 0 0 0
16944 38 30 -2 0 0 0 2 1 0 0 38 0 0 0
16945 47 36 -2 0 0 0 2 1 0 0 52 0 0 0
16946 47 36 -2 0 0 0 2 1 0 0 52 0 0 0
16947 53 42 -2 0 0 0 2 1 0 0 63 0 0 0
16948 53 42 -2 0 0 0 2 1 0 0 63 0 0 0
16949 59 48 -2 0 0 0 2 1 0 0 79 0 0 0
16950 59 48 -2 0 0 0 2 1 0 0 79 0 0 0
16951 67 54 -2 0 0 0 2 1 0 0 96 0 0 0
16952 67 54 -2 0 0 0 2 1 0 0 96 0 0 0
16953 76 61 -2 0 0 0 2 1 0 0 107 0 0 0
16954 76 61 -2 0 0 0 2 1 0 0 107 0 0 0
16955 83 67 -2 0 0 0 2 1 0 0 109 0 0 0
16956 83 67 -2 0 0 0 2 1 0 0 109 0 0 0
16957 38 30 -2 0 0 0 2 1 0 0 38 0 0 0
16958 38 30 -2 0 0 0 2 1 0 0 38 0 0 0
16959 67 54 -2 0 0 0 2 1 0 0 96 0 0 0
16960 67 54 -2 0 0 0 2 1 0 0 96 0 0 0
16961 42 67 -2 0 0 0 3 2 0 0 49 0 0 0
16962 42 67 -2 0 0 0 3 2 0 0 49 0 0 0
16963 71 101 -2 0 0 0 3 2 0 0 114 0 0 0
16964 71 101 -2 0 0 0 3 2 0 0 114 0 0 0
16965 -4 -4 154 -4 0 0 0 0 -1 1 145 0 0 0
16966 -4 -4 154 -4 0 0 0 0 -1 1 145 0 0 0
16967 0 -1 10 10 0 0 0 0 10 0 7 0 0 15
16968 0 -1 10 10 0 0 0 0 10 0 7 0 0 15
16969 0 -1 10 10 0 0 0 0 10 0 7 0 0 15
16970 0 -1 10 10 0 0 0 0 10 0 7 0 0 15
16971 0 0 0 -8 -2 56 98 81 -1 84 0 0 0 0
16972 0 0 0 -8 -2 56 98 81 -1 84 0 0 0 0
16973 -4 95 76 -4 0 0 0 0 0 -1 80 0 0 0
16974 -4 95 76 -4 0 0 0 0 0 -1 80 0 0 0
16975 0 0 0 0 19 0 0 0 0 0 0 0 0 0
16976 0 0 0 0 19 0 0 0 0 0 0 0 0 0
16977 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16978 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16979 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16980 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16981 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16982 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16983 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16984 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16985 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16986 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16987 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16988 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16989 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16990 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16991 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16992 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16993 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16994 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16995 0 0 0 100 0 0 0 0 0 0 0 0 0 100
16996 0 -1 7 4 0 0 0 0 4 0 3 0 0 0
16997 0 -1 7 10 0 2 3 1 10 0 3 0 0 0
16998 0 -1 7 10 0 2 3 1 10 0 3 0 0 0
16999 0 -1 12 13 0 0 0 0 13 0 8 0 0 10
17000 0 -1 12 13 0 0 0 0 13 0 8 0 0 10
17001 1 -1 9 10 0 2 3 1 10 0 5 0 0 0
17002 1 -1 9 10 0 2 3 1 10 0 5 0 0 0
17003 0 -1 12 13 0 0 0 0 13 0 8 0 0 10
17004 0 -1 12 13 0 0 0 0 13 0 8 0 0 10
17005 3 -1 9 10 0 2 3 1 10 0 6 0 0 0
17006 3 -1 9 10 0 2 3 1 10 0 6 0 0 0
17007 0 -1 12 13 0 0 0 0 13 0 8 0 0 10
17008 0 -1 12 13 0 0 0 0 13 0 8 0 0 10
17009 0 -1 7 10 0 2 3 1 10 0 3 0 0 0
17010 0 -1 7 10 0 2 3 1 10 0 3 0 0 0
17011 1 1 1 20000 1 1 1 1 20000 1 1 2 2 20000
17012 0 -1 12 13 0 0 0 0 13 0 8 0 0 10
17013 1 1 1 30000 1 1 1 1 30000 1 1 2 2 30000
17014 0 -1 10 10 0 0 0 0 10 0 7 0 0 15
17015 0 -1 31 15 0 0 0 0 15 0 15 0 0 20
17016 0 -1 31 15 0 0 0 0 15 0 15 0 0 20
17017 0 -1 61 30 0 0 0 0 30 0 30 0 0 40
17018 0 -1 41 20 0 0 0 0 20 0 20 0 0 30
17019 -4 -4 17 0 0 0 0 0 0 0 9 0 0 0
17020 -4 -4 17 0 0 0 0 0 0 0 9 0 0 0
17021 -4 -4 27 0 0 0 0 0 0 0 14 0 0 0
17022 -4 -4 27 0 0 0 0 0 0 0 14 0 0 0
17023 -4 -4 43 0 0 0 0 0 0 0 18 0 0 0
17024 -4 -4 43 0 0 0 0 0 0 0 18 0 0 0
17025 -4 -4 60 0 0 0 0 0 0 0 27 0 0 0
17026 -4 -4 60 0 0 0 0 0 0 0 27 0 0 0
17027 -4 -4 72 0 0 0 0 0 0 0 48 0 0 0
17028 -4 -4 72 0 0 0 0 0 0 0 48 0 0 0
17029 -4 -4 78 0 0 0 0 0 0 0 62 0 0 0
17030 -4 -4 78 0 0 0 0 0 0 0 62 0 0 0
17031 -4 -4 87 0 0 0 0 0 0 0 79 0 0 0
17032 -4 -4 87 0 0 0 0 0 0 0 79 0 0 0
17033 -4 -4 96 0 0 0 0 0 0 0 96 0 0 0
17034 -4 -4 96 0 0 0 0 0 0 0 96 0 0 0
17035 -4 -4 107 0 0 0 0 0 0 0 112 0 0 0
17036 -4 -4 107 0 0 0 0 0 0 0 112 0 0 0
17037 -4 -4 117 0 0 0 0 0 0 0 123 0 0 0
17038 -4 -4 117 0 0 0 0 0 0 0 123 0 0 0
17039 -4 -4 126 0 0 0 0 0 0 0 132 0 0 0
17040 -4 -4 126 0 0 0 0 0 0 0 132 0 0 0
17041 -3 -3 -3 -3 1 2 1 3 1 2 0 0 0 0
17042 -3 -3 -3 -3 1 2 1 3 1 2 0 0 0 0
17043 1 1 1 1 20 4 4 4 1 20 1 20 1 1
17044 -3 -3 -3 -3 2 3 3 5 1 4 0 0 0 0
17045 -3 -3 -3 -3 2 5 4 7 2 6 0 0 0 0
17046 -3 -3 -3 -3 2 5 4 7 2 6 0 0 0 0
17047 -3 -3 -3 -3 3 7 6 10 4 8 0 0 0 0
17048 -3 -3 -3 -3 3 7 6 10 4 8 0 0 0 0
17049 -3 -3 -3 -3 5 8 6 10 7 8 0 0 0 0
17050 -3 -3 -3 -3 5 8 6 10 7 8 0 0 0 0
17051 -3 -3 -3 -3 7 11 9 15 10 12 0 0 0 0
17052 -3 -3 -3 -3 7 11 9 15 10 12 0 0 0 0
17053 -3 -3 -3 -3 8 13 11 18 14 14 0 0 0 0
17054 -3 -3 -3 -3 8 13 11 18 14 14 0 0 0 0
17055 -3 -3 -3 -3 9 15 13 21 19 16 0 0 0 0
17056 -3 -3 -3 -3 9 15 13 21 19 16 0 0 0 0
17057 -3 -3 -3 -3 10 17 15 24 25 19 0 0 0 0
17058 -3 -3 -3 -3 10 17 15 24 25 19 0 0 0 0
17059 -3 -3 -3 -3 11 19 17 27 31 21 0 0 0 0
17060 -3 -3 -3 -3 11 19 17 27 31 21 0 0 0 0
17061 -3 -3 -3 -3 12 21 19 30 38 23 0 0 0 0
17062 -3 -3 -3 -3 12 21 19 30 38 23 0 0 0 0
17063 19 9 15 0 0 1 2 2 0 0 16 0 0 0
17064 19 9 15 0 0 1 2 2 0 0 16 0 0 0
17065 19 9 15 0 0 1 2 2 0 0 16 0 0 0
17066 19 9 15 0 0 1 2 2 0 0 16 0 0 0
17067 19 9 15 0 0 1 2 2 0 0 16 0 0 0
17068 19 9 15 0 0 1 2 2 0 0 16 0 0 0
17069 19 9 15 0 0 1 2 2 0 0 16 0 0 0
17070 19 9 15 0 0 1 2 2 0 0 16 0 0 0
17071 31 14 24 0 0 1 2 2 0 0 25 0 0 0
17072 31 14 24 0 0 1 2 2 0 0 25 0 0 0
17073 31 14 24 0 0 1 2 2 0 0 25 0 0 0
17074 31 14 24 0 0 1 2 2 0 0 25 0 0 0
17075 31 14 24 0 0 1 2 2 0 0 25 0 0 0
17076 31 14 24 0 0 1 2 2 0 0 25 0 0 0
17077 31 14 24 0 0 1 2 2 0 0 25 0 0 0
17078 31 14 24 0 0 1 2 2 0 0 25 0 0 0
17079 51 22 41 0 0 1 2 2 0 0 31 0 0 0
17080 51 22 41 0 0 1 2 2 0 0 31 0 0 0
17081 51 22 41 0 0 1 2 2 0 0 31 0 0 0
17082 51 22 41 0 0 1 2 2 0 0 31 0 0 0
17083 51 22 41 0 0 1 2 2 0 0 31 0 0 0
17084 51 22 41 0 0 1 2 2 0 0 31 0 0 0
17085 51 22 41 0 0 1 2 2 0 0 31 0 0 0
17086 51 22 41 0 0 1 2 2 0 0 31 0 0 0
17087 69 31 52 0 0 1 2 2 0 0 43 0 0 0
17088 69 31 52 0 0 1 2 2 0 0 43 0 0 0
17089 69 31 52 0 0 1 2 2 0 0 43 0 0 0
17090 69 31 52 0 0 1 2 2 0 0 43 0 0 0
17091 69 31 52 0 0 1 2 2 0 0 43 0 0 0
17092 69 31 52 0 0 1 2 2 0 0 43 0 0 0
17093 69 31 52 0 0 1 2 2 0 0 43 0 0 0
17094 69 31 52 0 0 1 2 2 0 0 43 0 0 0
17095 80 41 63 0 0 1 2 2 0 0 67 0 0 0
